genre,tmdbId,title,vi,Ri,WR_g,m_g,C_g
(No Genre),8202,Æon Flux,13,2.5384615384615383,2.9143324109171607,13.0,3.2902032833727834
(No Genre),11517,Money Train,13,2.5384615384615383,2.9143324109171607,13.0,3.2902032833727834
(No Genre),8966,Twilight,13,2.5384615384615383,2.9143324109171607,13.0,3.2902032833727834
(No Genre),395,AVP: Alien vs. Predator,18,2.638888888888889,2.9120207317369737,13.0,3.2902032833727834
(No Genre),10535,Spy Hard,22,2.6818181818181817,2.9077897909670334,13.0,3.2902032833727834
(No Genre),9619,Dante's Peak,22,2.6818181818181817,2.9077897909670334,13.0,3.2902032833727834
(No Genre),2642,Two Weeks Notice,15,2.566666666666667,2.902594381565935,13.0,3.2902032833727834
(No Genre),9348,Species,55,2.809090909090909,2.901068274762444,13.0,3.2902032833727834
(No Genre),3049,Ace Ventura: Pet Detective,175,2.8714285714285714,2.9003863972545005,13.0,3.2902032833727834
(No Genre),619,The Bodyguard,29,2.7241379310344827,2.8993486353296714,13.0,3.2902032833727834
(No Genre),1375,Rocky V,19,2.6315789473684212,2.8991450838701933,13.0,3.2902032833727834
(No Genre),1369,Rambo: First Blood Part II,14,2.5357142857142856,2.898986766068377,13.0,3.2902032833727834
(No Genre),3600,I Still Know What You Did Last Summer,13,2.5,2.8951016416863915,13.0,3.2902032833727834
(No Genre),1734,The Mummy Returns,32,2.734375,2.894947615196582,13.0,3.2902032833727834
(No Genre),8859,"Dude, Where’s My Car?",22,2.659090909090909,2.8935040766813196,13.0,3.2902032833727834
(No Genre),1493,Miss Congeniality,53,2.792452830188679,2.8904945861188813,13.0,3.2902032833727834
(No Genre),2123,"Me, Myself & Irene",43,2.7674418604651163,2.8887971907829675,13.0,3.2902032833727834
(No Genre),9349,Universal Soldier,16,2.5625,2.888711816684351,13.0,3.2902032833727834
(No Genre),10326,Forever Young,20,2.625,2.887049778298369,13.0,3.2902032833727834
(No Genre),9738,Fantastic Four,15,2.533333333333333,2.884737238708792,13.0,3.2902032833727834
(No Genre),7303,Maid in Manhattan,15,2.533333333333333,2.884737238708792,13.0,3.2902032833727834
(No Genre),10061,Escape from L.A.,28,2.6964285714285716,2.884698602045029,13.0,3.2902032833727834
(No Genre),2978,Ghostbusters II,43,2.755813953488372,2.8798686193543963,13.0,3.2902032833727834
(No Genre),9336,Police Academy,22,2.6363636363636362,2.879218362395605,13.0,3.2902032833727834
(No Genre),9679,Gone in Sixty Seconds,56,2.7767857142857144,2.8735165606354522,13.0,3.2902032833727834
(No Genre),2119,Days of Thunder,19,2.5789473684210527,2.8678950838701933,13.0,3.2902032833727834
(No Genre),9396,Crocodile Dundee II,22,2.6136363636363638,2.8649326481098907,13.0,3.2902032833727834
(No Genre),6283,MouseHunt,16,2.5,2.8542290580636616,13.0,3.2902032833727834
(No Genre),9276,The Faculty,22,2.590909090909091,2.8506469338241764,13.0,3.2902032833727834
(No Genre),9312,Mortal Kombat,38,2.6973684210526314,2.848483189879337,13.0,3.2902032833727834
(No Genre),928,Gremlins 2: The New Batch,21,2.5714285714285716,2.846254196583711,13.0,3.2902032833727834
(No Genre),8592,Dick Tracy,27,2.6296296296296298,2.8443160670961545,13.0,3.2902032833727834
(No Genre),8491,Weekend at Bernie's,27,2.6296296296296298,2.8443160670961545,13.0,3.2902032833727834
(No Genre),10330,Freaky Friday,14,2.4285714285714284,2.843431210512821,13.0,3.2902032833727834
(No Genre),18215,Boxing Helena,14,2.4285714285714284,2.843431210512821,13.0,3.2902032833727834
(No Genre),9384,Starsky & Hutch,17,2.5,2.8424214227948728,13.0,3.2902032833727834
(No Genre),6280,Junior,42,2.7023809523809526,2.841320776069931,13.0,3.2902032833727834
(No Genre),31357,Waiting to Exhale,13,2.3846153846153846,2.837409333994084,13.0,3.2902032833727834
(No Genre),5689,The Blue Lagoon,19,2.526315789473684,2.8366450838701933,13.0,3.2902032833727834
(No Genre),414,Batman Forever,129,2.7829457364341086,2.8293848076327195,13.0,3.2902032833727834
(No Genre),11678,Vertical Limit,20,2.525,2.8264437176923085,13.0,3.2902032833727834
(No Genre),1636,Bedazzled,17,2.4705882352941178,2.825754756128206,13.0,3.2902032833727834
(No Genre),9354,"Honey, I Shrunk the Kids",76,2.7434210526315788,2.823288120043215,13.0,3.2902032833727834
(No Genre),11231,The Next Karate Kid,16,2.4375,2.819746299442972,13.0,3.2902032833727834
(No Genre),217,Indiana Jones and the Kingdom of the Crystal Skull,24,2.5625,2.8181795319958427,13.0,3.2902032833727834
(No Genre),5966,Along Came Polly,13,2.3461538461538463,2.818178564763315,13.0,3.2902032833727834
(No Genre),2667,The Blair Witch Project,86,2.738372093023256,2.810834774584305,13.0,3.2902032833727834
(No Genre),9804,Waterworld,113,2.752212389380531,2.807719386379732,13.0,3.2902032833727834
(No Genre),4327,Charlie's Angels,79,2.7278481012658227,2.8073113335200675,13.0,3.2902032833727834
(No Genre),8856,"The Karate Kid, Part II",27,2.574074074074074,2.806816067096155,13.0,3.2902032833727834
(No Genre),2300,Space Jam,50,2.68,2.8059149632356535,13.0,3.2902032833727834
(No Genre),11335,Popeye,25,2.54,2.796648491680163,13.0,3.2902032833727834
(No Genre),6279,Sister Act 2: Back in the Habit,15,2.3666666666666667,2.795451524423078,13.0,3.2902032833727834
(No Genre),11867,Barb Wire,15,2.3666666666666667,2.795451524423078,13.0,3.2902032833727834
(No Genre),10402,Deuce Bigalow: Male Gigolo,22,2.5,2.7935040766813195,13.0,3.2902032833727834
(No Genre),14161,2012,17,2.411764705882353,2.792421422794873,13.0,3.2902032833727834
(No Genre),9037,Grease 2,19,2.4473684210526314,2.7897700838701933,13.0,3.2902032833727834
(No Genre),1927,Hulk,16,2.375,2.785263540822282,13.0,3.2902032833727834
(No Genre),10157,Police Academy 2: Their First Assignment,19,2.4210526315789473,2.7741450838701933,13.0,3.2902032833727834
(No Genre),8914,Deep Blue Sea,34,2.573529411764706,2.771758354975451,13.0,3.2902032833727834
(No Genre),7451,xXx,23,2.4782608695652173,2.771462296773505,13.0,3.2902032833727834
(No Genre),4247,Scary Movie,37,2.581081081081081,2.7654528536769236,13.0,3.2902032833727834
(No Genre),1370,Rambo III,13,2.230769230769231,2.7604862570710074,13.0,3.2902032833727834
(No Genre),11310,City Slickers II: The Legend of Curly's Gold,63,2.6507936507936507,2.7601663511032393,13.0,3.2902032833727834
(No Genre),11158,Honey I Blew Up the Kid,17,2.3529411764705883,2.7590880894615397,13.0,3.2902032833727834
(No Genre),306,Beverly Hills Cop III,57,2.6315789473684212,2.753894895483517,13.0,3.2902032833727834
(No Genre),12107,Nutty Professor II: The Klumps,14,2.25,2.7508386179202287,13.0,3.2902032833727834
(No Genre),8011,Highlander: The Final Dimension,16,2.3125,2.750780782201592,13.0,3.2902032833727834
(No Genre),2018,The Wedding Planner,26,2.480769230769231,2.7505805816370814,13.0,3.2902032833727834
(No Genre),3597,I Know What You Did Last Summer,30,2.5166666666666666,2.7505265740429343,13.0,3.2902032833727834
(No Genre),9480,Daredevil,28,2.482142857142857,2.738357138630395,13.0,3.2902032833727834
(No Genre),9886,Johnny Mnemonic,48,2.5729166666666665,2.7257810276040355,13.0,3.2902032833727834
(No Genre),331,Jurassic Park III,31,2.4838709677419355,2.722105515541959,13.0,3.2902032833727834
(No Genre),9320,The Avengers,13,2.1538461538461537,2.7220247186094686,13.0,3.2902032833727834
(No Genre),8224,8MM,18,2.3055555555555554,2.7184723446401993,13.0,3.2902032833727834
(No Genre),772,Home Alone 2: Lost in New York,31,2.467741935483871,2.7107418791783227,13.0,3.2902032833727834
(No Genre),5550,RoboCop 3,24,2.3958333333333335,2.710071423887735,13.0,3.2902032833727834
(No Genre),4248,Scary Movie 2,19,2.289473684210526,2.6960200838701933,13.0,3.2902032833727834
(No Genre),9306,The Island of Dr. Moreau,25,2.38,2.6913853337854263,13.0,3.2902032833727834
(No Genre),9506,Anger Management,23,2.347826086956522,2.688128963440172,13.0,3.2902032833727834
(No Genre),9894,The Cable Guy,59,2.5508474576271185,2.6843422594978636,13.0,3.2902032833727834
(No Genre),9273,Ace Ventura: When Nature Calls,92,2.597826086956522,2.683548977941393,13.0,3.2902032833727834
(No Genre),9482,Judge Dredd,70,2.5642857142857145,2.6779836467933276,13.0,3.2902032833727834
(No Genre),9879,Striptease,39,2.4615384615384617,2.668704666997042,13.0,3.2902032833727834
(No Genre),10495,"The Karate Kid, Part III",19,2.236842105263158,2.6647700838701933,13.0,3.2902032833727834
(No Genre),9825,Lake Placid,21,2.238095238095238,2.6403718436425345,13.0,3.2902032833727834
(No Genre),13595,Airheads,26,2.3076923076923075,2.635195966252466,13.0,3.2902032833727834
(No Genre),9531,Superman III,24,2.2708333333333335,2.628990342806654,13.0,3.2902032833727834
(No Genre),9612,Coneheads,55,2.463636363636364,2.6216565100565616,13.0,3.2902032833727834
(No Genre),11618,The Haunting,21,2.1904761904761907,2.6109600789366523,13.0,3.2902032833727834
(No Genre),10587,Police Academy 4: Citizens on Patrol,14,1.9642857142857142,2.6026904697720807,13.0,3.2902032833727834
(No Genre),10802,Showgirls,35,2.3142857142857145,2.5785967225801287,13.0,3.2902032833727834
(No Genre),2067,Mission to Mars,30,2.2666666666666666,2.5761079693917717,13.0,3.2902032833727834
(No Genre),11011,Ri¢hie Ri¢h,20,2.1,2.5688679601165507,13.0,3.2902032833727834
(No Genre),332,Inspector Gadget,20,2.1,2.5688679601165507,13.0,3.2902032833727834
(No Genre),11377,House on Haunted Hill,16,1.96875,2.5611256097877995,13.0,3.2902032833727834
(No Genre),6116,Spice World,13,1.8076923076923077,2.5489477955325457,13.0,3.2902032833727834
(No Genre),11825,Police Academy 5: Assignment Miami Beach,13,1.8076923076923077,2.5489477955325457,13.0,3.2902032833727834
(No Genre),9946,End of Days,19,2.026315789473684,2.5397700838701933,13.0,3.2902032833727834
(No Genre),929,Godzilla,28,2.1785714285714284,2.531040065459663,13.0,3.2902032833727834
(No Genre),9536,Bio-Dome,20,2.025,2.5234134146620057,13.0,3.2902032833727834
(No Genre),2157,Lost in Space,26,2.1346153846153846,2.5198113508678506,13.0,3.2902032833727834
(No Genre),9383,Hollow Man,30,2.183333333333333,2.5179684345080506,13.0,3.2902032833727834
(No Genre),12118,Police Academy 3: Back in Training,15,1.8333333333333333,2.509737238708792,13.0,3.2902032833727834
(No Genre),10329,Congo,63,2.3412698412698414,2.5035874037348185,13.0,3.2902032833727834
(No Genre),9070,Mighty Morphin Power Rangers: The Movie,15,1.8,2.4918800958516494,13.0,3.2902032833727834
(No Genre),888,The Flintstones,39,2.2051282051282053,2.47639697468935,13.0,3.2902032833727834
(No Genre),9471,Charlie's Angels: Full Throttle,24,2.0208333333333335,2.466828180644492,13.0,3.2902032833727834
(No Genre),9678,Little Nicky,18,1.8611111111111112,2.4604078285111672,13.0,3.2902032833727834
(No Genre),9360,Anaconda,28,2.017857142857143,2.4212839678986873,13.0,3.2902032833727834
(No Genre),9607,Super Mario Bros.,17,1.7352941176470589,2.4090880894615396,13.0,3.2902032833727834
(No Genre),415,Batman & Robin,47,2.148936170212766,2.3962107113974365,13.0,3.2902032833727834
(No Genre),8487,Wild Wild West,47,2.0319148936170213,2.3045440447307697,13.0,3.2902032833727834
(No Genre),1639,Speed 2: Cruise Control,23,1.6521739130434783,2.2436845189957273,13.0,3.2902032833727834
(No Genre),5491,Battlefield Earth,19,1.2105263157894737,2.0553950838701933,13.0,3.2902032833727834
